"","location_id","Site","Plot","Trt","Year","Date","Name","species","count","prop_150","perc_150","species_name","functional_group","duration","native_status"
"168","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","SYRO",3,0.02,2,"Symphoricarpos rotundifolius","shrub","perennial","native"
"169","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","TECA",3,0.02,2,"Tetradymia canescens","shrub","perennial","native"
"170","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","COPA",2,0.013,1.333,"Collinsia parviflora","forb","annual","native"
"171","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","CRAC",2,0.013,1.333,"Crepis acuminata","forb","perennial","native"
"172","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","DG",2,0.013,1.333,"dead grass","grass","",""
"173","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","PHHO",2,0.013,1.333,"Phlox hoodii","forb","perennial","native"
"174","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","W",2,0.013,1.333,"wood","wood","",""
"175","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","CEVE",1,0.007,0.667,"Ceanothus velutinus","shrub","perennial","native"
"176","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","CHVI",1,0.007,0.667,"Chrysothamnus viscidiflorus","shrub","perennial","native"
"177","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","DF",1,0.007,0.667,"dead forb","forb","",""
"178","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","EPBR",1,0.007,0.667,"Epilobium brachycarpum ","forb","annual","native"
"179","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","ERHE",1,0.007,0.667,"Eriogonum heracleoides","forb","perennial","native"
"180","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","LALO",1,0.007,0.667,"Lappula longispina","forb","annual","native"
"181","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","LASE",1,0.007,0.667,"Lactuca serriola","forb","annual","introduced"
"182","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","PHHA",1,0.007,0.667,"Phacelia hastata","forb","perennial","native"
"183","DC_8_SP","DC",8,"SP",2022,"7/12/2022","Dustin Cousins, Kelly Hopping","TRDU",1,0.007,0.667,"Tragopogon dubius","forb","annual","introduced"
"184","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","BRTE",117,0.78,78,"Bromus tectorum","cheatgrass","annual","introduced"
"185","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","L",89,0.593,59.333,"litter","litter","",""
"186","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","LECI",18,0.12,12,"Leymus cinereus","grass","perennial","native"
"187","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","SIAL",12,0.08,8,"Sisymbrium altissimum","forb","annual","introduced"
"188","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","SYRO",11,0.073,7.333,"Symphoricarpos rotundifolius","shrub","perennial","native"
"189","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","POSE",8,0.053,5.333,"Poa secunda","grass","perennial","native"
"190","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","PRVI",5,0.033,3.333,"Prunus virginiana","shrub","perennial","native"
"191","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","PSSP",5,0.033,3.333,"Pseudoroegneria spicata","grass","perennial","native"
"192","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","PUTR",5,0.033,3.333,"Purshia tridentata","shrub","perennial","native"
"193","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","W",5,0.033,3.333,"wood","wood","",""
"194","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","BG",4,0.027,2.667,"bare ground","bare ground","",""
"195","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","HISC",4,0.027,2.667,"Hieracium scouleri","forb","perennial","native"
"196","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","BRSI",3,0.02,2,"Bromus sitchensis","grass","perennial","native"
"197","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","ILRI",3,0.02,2,"Iliamna rivularis","forb","perennial","native"
"198","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","BRAR",2,0.013,1.333,"Bromus arvensis","grass","annual","introduced"
"199","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","DESO",2,0.013,1.333,"Descurainia sophia ","forb","annual","introduced"
"200","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","LALO",2,0.013,1.333,"Lappula longispina","forb","annual","native"
"201","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","MEDI",2,0.013,1.333,"Mentzelia dispersa ","forb","annual","native"
"202","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","CRAC",1,0.007,0.667,"Crepis acuminata","forb","perennial","native"
"203","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","CRGR",1,0.007,0.667,"Cryptantha gracilis","forb","annual","native"
"204","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","DG",1,0.007,0.667,"dead grass","grass","",""
"205","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","DS",1,0.007,0.667,"dead shrub","shrub","",""
"206","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","ELTR",1,0.007,0.667,"Elymus trachycaulus","grass","perennial","native"
"207","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","EPBR",1,0.007,0.667,"Epilobium brachycarpum ","forb","annual","native"
"208","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","GAAP",1,0.007,0.667,"Galium aparine ","forb","annual","native"
"209","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","Lomatium",1,0.007,0.667,"Lomatium spp","forb","perennial","native"
"210","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","Lupinus",1,0.007,0.667,"Lupinus spp","forb","perennial","native"
"211","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","POPR",1,0.007,0.667,"Poa pratensis","grass","perennial","both"
"212","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","SCAN",1,0.007,0.667,"Scuttelaria angustifolia ","forb","annual","native"
"213","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","VIPU",1,0.007,0.667,"Viola purpurea","forb","perennial","native"
"214","DC_9_SU","DC",9,"SU",2022,"7/12/2022","Jacob Scott, April Hulet, Kelly Hopping","unknown forb",1,0.007,0.667,"unknown forb","forb","",""
"215","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","BRTE",113,0.753,75.333,"Bromus tectorum","cheatgrass","annual","introduced"
"216","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","L",45,0.3,30,"litter","litter","",""
"217","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","BG",17,0.113,11.333,"bare ground","bare ground","",""
"218","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","SIAL",14,0.093,9.333,"Sisymbrium altissimum","forb","annual","introduced"
"219","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","SYRO",13,0.087,8.667,"Symphoricarpos rotundifolius","shrub","perennial","native"
"220","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","LECI",9,0.06,6,"Leymus cinereus","grass","perennial","native"
"221","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","PUTR",7,0.047,4.667,"Purshia tridentata","shrub","perennial","native"
"222","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","POSE",4,0.027,2.667,"Poa secunda","grass","perennial","native"
"223","DC_10_SU","DC",10,"SU",2022,"7/7/2022","Dustin Cousins, Maddi Sorrentino","PSSP",4,0.027,2.667,"Pseudoroegneria spicata","grass","perennial","native"
"224","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","BRTE",103,0.687,68.667,"Bromus tectorum","cheatgrass","annual","introduced"
"225","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","L",74,0.493,49.333,"litter","litter","",""
"226","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","BG",18,0.12,12,"bare ground","bare ground","",""
"227","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","SIAL",15,0.1,10,"Sisymbrium altissimum","forb","annual","introduced"
"228","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","PUTR",12,0.08,8,"Purshia tridentata","shrub","perennial","native"
"229","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","LECI",10,0.067,6.667,"Leymus cinereus","grass","perennial","native"
"230","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","POSE",8,0.053,5.333,"Poa secunda","grass","perennial","native"
"231","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","W",5,0.033,3.333,"wood","wood","",""
"232","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","SYRO",4,0.027,2.667,"Symphoricarpos rotundifolius","shrub","perennial","native"
"233","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","EPBR",3,0.02,2,"Epilobium brachycarpum ","forb","annual","native"
"234","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","PHHA",3,0.02,2,"Phacelia hastata","forb","perennial","native"
"235","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","PSSP",3,0.02,2,"Pseudoroegneria spicata","grass","perennial","native"
"236","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","BASA",2,0.013,1.333,"Balsamorhiza sagittata","forb","perennial","native"
"237","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","COPA",2,0.013,1.333,"Collinsia parviflora","forb","annual","native"
"238","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","ILRI",2,0.013,1.333,"Iliamna rivularis","forb","perennial","native"
"239","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","PRVI",2,0.013,1.333,"Prunus virginiana","shrub","perennial","native"
"240","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","ARTR",1,0.007,0.667,"Artemisia tridentata vaseyana","shrub","perennial","native"
"241","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","CHDO",1,0.007,0.667,"Chaenactis douglasii","forb","perennial","native"
"242","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","CRAC",1,0.007,0.667,"Crepis acuminata","forb","perennial","native"
"243","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","GEVI",1,0.007,0.667,"Geranium viscosissimum","forb","perennial","native"
"244","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","Lomatium",1,0.007,0.667,"Lomatium spp","forb","perennial","native"
"245","DC_11_SU","DC",11,"SU",2022,"7/7/2022","Dustin Cousins, April Hulet","TRDU",1,0.007,0.667,"Tragopogon dubius","forb","annual","introduced"
"246","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","L",116,0.773,77.333,"litter","litter","",""
"247","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","BRTE",79,0.527,52.667,"Bromus tectorum","cheatgrass","annual","introduced"
"248","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","LECI",26,0.173,17.333,"Leymus cinereus","grass","perennial","native"
"249","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","BRSI",24,0.16,16,"Bromus sitchensis","grass","perennial","native"
"250","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","PSSP",14,0.093,9.333,"Pseudoroegneria spicata","grass","perennial","native"
"251","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","SYRO",14,0.093,9.333,"Symphoricarpos rotundifolius","shrub","perennial","native"
"252","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","COPA",11,0.073,7.333,"Collinsia parviflora","forb","annual","native"
"253","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","POPR",11,0.073,7.333,"Poa pratensis","grass","perennial","both"
"254","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","CRAC",8,0.053,5.333,"Crepis acuminata","forb","perennial","native"
"255","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","ILRI",7,0.047,4.667,"Iliamna rivularis","forb","perennial","native"
"256","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","SIAL",6,0.04,4,"Sisymbrium altissimum","forb","annual","introduced"
"257","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","BASA",5,0.033,3.333,"Balsamorhiza sagittata","forb","perennial","native"
"258","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","EPBR",5,0.033,3.333,"Epilobium brachycarpum ","forb","annual","native"
"259","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","DESO",4,0.027,2.667,"Descurainia sophia ","forb","annual","introduced"
"260","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","PUTR",4,0.027,2.667,"Purshia tridentata","shrub","perennial","native"
"261","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","MARE",3,0.02,2,"Mahonia repens","shrub","perennial","native"
"262","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","POSE",3,0.02,2,"Poa secunda","grass","perennial","native"
"263","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","POTR",3,0.02,2,"Populus tremuloides","tree","perennial","native"
"264","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","BG",2,0.013,1.333,"bare ground","bare ground","",""
"265","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","CAGE",2,0.013,1.333,"Carex geyeri ","sedge","perennial","native"
"266","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","GEVI",2,0.013,1.333,"Geranium viscosissimum","forb","perennial","native"
"267","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","PRVI",2,0.013,1.333,"Prunus virginiana","shrub","perennial","native"
"268","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","W",2,0.013,1.333,"wood","wood","",""
"269","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","ARTR",1,0.007,0.667,"Artemisia tridentata vaseyana","shrub","perennial","native"
"270","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","BOCO",1,0.007,0.667,"Boechera collinsii","forb","perennial","native"
"271","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","ERSP",1,0.007,0.667,"Eriastrum sparsiflorum","forb","annual","native"
"272","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","LALO",1,0.007,0.667,"Lappula longispina","forb","annual","native"
"273","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","RICE",1,0.007,0.667,"Ribes cereum ","shrub","perennial","native"
"274","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","ROWO",1,0.007,0.667,"Rosa woodsii","shrub","perennial","native"
"275","DC_12_SU","DC",12,"SU",2022,"7/14/2022","April Hulet","TRDU",1,0.007,0.667,"Tragopogon dubius","forb","annual","introduced"
"276","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","BRTE",85,0.567,56.667,"Bromus tectorum","cheatgrass","annual","introduced"
"277","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","L",74,0.493,49.333,"litter","litter","",""
"278","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","POSE",23,0.153,15.333,"Poa secunda","grass","perennial","native"
"279","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","BG",17,0.113,11.333,"bare ground","bare ground","",""
"280","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","PSSP",14,0.093,9.333,"Pseudoroegneria spicata","grass","perennial","native"
"281","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","SYRO",7,0.047,4.667,"Symphoricarpos rotundifolius","shrub","perennial","native"
"282","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","BASA",4,0.027,2.667,"Balsamorhiza sagittata","forb","perennial","native"
"283","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","Lomatium",4,0.027,2.667,"Lomatium spp","forb","perennial","native"
"284","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","TECA",4,0.027,2.667,"Tetradymia canescens","shrub","perennial","native"
"285","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","DESO",3,0.02,2,"Descurainia sophia ","forb","annual","introduced"
"286","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","DS",3,0.02,2,"dead shrub","shrub","",""
"287","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","SIAL",3,0.02,2,"Sisymbrium altissimum","forb","annual","introduced"
"288","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","CHVI",2,0.013,1.333,"Chrysothamnus viscidiflorus","shrub","perennial","native"
"289","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","ERHE",2,0.013,1.333,"Eriogonum heracleoides","forb","perennial","native"
"290","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","LECI",2,0.013,1.333,"Leymus cinereus","grass","perennial","native"
"291","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","PHHO",2,0.013,1.333,"Phlox hoodii","forb","perennial","native"
"292","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","PRVI",2,0.013,1.333,"Prunus virginiana","shrub","perennial","native"
"293","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","PUTR",2,0.013,1.333,"Purshia tridentata","shrub","perennial","native"
"294","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","W",2,0.013,1.333,"wood","wood","",""
"295","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","ARTR",1,0.007,0.667,"Artemisia tridentata vaseyana","shrub","perennial","native"
"296","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","CAMI",1,0.007,0.667,"Camelina microcarpa","forb","annual","introduced"
"297","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","COPA",1,0.007,0.667,"Collinsia parviflora","forb","annual","native"
"298","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","ERUM",1,0.007,0.667,"Eriogonum umbellatum","forb","perennial","native"
"299","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","LASE",1,0.007,0.667,"Lactuca serriola","forb","annual","introduced"
"300","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","Lupinus",1,0.007,0.667,"Lupinus spp","forb","perennial","native"
"301","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","MEBU",1,0.007,0.667,"Melica bulbosa","grass","perennial","native"
"302","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","PHHA",1,0.007,0.667,"Phacelia hastata","forb","perennial","native"
"303","DC_13_FA","DC",13,"FA",2022,"7/19/2022","Curtis Drake, Kelly Hopping","unknown forb",1,0.007,0.667,"unknown forb","forb","",""
"304","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","BRTE",111,0.74,74,"Bromus tectorum","cheatgrass","annual","introduced"
"305","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","L",80,0.533,53.333,"litter","litter","",""
"306","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","PSSP",23,0.153,15.333,"Pseudoroegneria spicata","grass","perennial","native"
"307","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","SIAL",21,0.14,14,"Sisymbrium altissimum","forb","annual","introduced"
"308","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","LECI",20,0.133,13.333,"Leymus cinereus","grass","perennial","native"
"309","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","BASA",12,0.08,8,"Balsamorhiza sagittata","forb","perennial","native"
"310","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","POSE",9,0.06,6,"Poa secunda","grass","perennial","native"
"311","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","BG",8,0.053,5.333,"bare ground","bare ground","",""
"312","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","CAMI",8,0.053,5.333,"Camelina microcarpa","forb","annual","introduced"
"313","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","SYRO",7,0.047,4.667,"Symphoricarpos rotundifolius","shrub","perennial","native"
"314","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","TECA",5,0.033,3.333,"Tetradymia canescens","shrub","perennial","native"
"315","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","DESO",4,0.027,2.667,"Descurainia sophia ","forb","annual","introduced"
"316","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","BRSI",3,0.02,2,"Bromus sitchensis","grass","perennial","native"
"317","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","COPA",3,0.02,2,"Collinsia parviflora","forb","annual","native"
"318","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","Lupinus",3,0.02,2,"Lupinus spp","forb","perennial","native"
"319","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","CHVI",2,0.013,1.333,"Chrysothamnus viscidiflorus","shrub","perennial","native"
"320","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","EPBR",2,0.013,1.333,"Epilobium brachycarpum ","forb","annual","native"
"321","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","CRAC",1,0.007,0.667,"Crepis acuminata","forb","perennial","native"
"322","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","DS",1,0.007,0.667,"dead shrub","shrub","",""
"323","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","ERNA",1,0.007,0.667,"Ericameria nauseosa","shrub","perennial","native"
"324","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","HEUN",1,0.007,0.667,"Helianthella uniflora","forb","perennial","native"
"325","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","ILRI",1,0.007,0.667,"Iliamna rivularis","forb","perennial","native"
"326","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","LALO",1,0.007,0.667,"Lappula longispina","forb","annual","native"
"327","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","MEBU",1,0.007,0.667,"Melica bulbosa","grass","perennial","native"
"328","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","POPR",1,0.007,0.667,"Poa pratensis","grass","perennial","both"
"329","DC_14_FA","DC",14,"FA",2022,"7/19/2022","Curtis Drake, Maddi Sorrentino","W",1,0.007,0.667,"wood","wood","",""
"330","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","L",118,0.787,78.667,"litter","litter","",""
"331","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","BRTE",117,0.78,78,"Bromus tectorum","cheatgrass","annual","introduced"
"332","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","PRVI",21,0.14,14,"Prunus virginiana","shrub","perennial","native"
"333","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","PUTR",15,0.1,10,"Purshia tridentata","shrub","perennial","native"
"334","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","SIAL",15,0.1,10,"Sisymbrium altissimum","forb","annual","introduced"
"335","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","LECI",13,0.087,8.667,"Leymus cinereus","grass","perennial","native"
"336","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","BG",5,0.033,3.333,"bare ground","bare ground","",""
"337","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","PSSP",5,0.033,3.333,"Pseudoroegneria spicata","grass","perennial","native"
